0.0,10.0,-4.254517622670592,12.626609944088647,4.254517622670592,7.3733900559113525,0.059931759090894626,0.0059183878882194075,58.31007808870447
0.05799789805747941,10.091239630774924,-4.12622536800386,12.828441789869313,4.242221164118819,7.354037471680535,0.29871193607723656,0.028340902975542783,56.808407513090884
0.18149594732744995,10.269792182923354,-3.8568736336913454,13.217939249659015,4.219865528346245,7.3216451161876925,0.7715135105876857,0.06654617312138376,53.86928534248122
0.36731963713532,10.50684075377368,-3.462008172389802,13.721844412744776,4.1966474466604415,7.291837094802585,1.41064209167281,0.10248586407637346,49.9840578138766
0.6497175320304273,10.81454158644656,-2.886387196249478,14.349504577856301,4.185822260310332,7.279578595036821,2.2609096143193526,0.11757367048151703,45.009251319036906
1.031031927127631,11.160579183116045,-2.1536125836251436,15.015191918545145,4.215676437880406,7.305966447686944,3.249409888993267,0.16116194123053706,39.56319479659999
1.5314738719220151,11.533102955748305,-1.2595181270674605,15.681640488611752,4.322465870911491,7.384565422884859,4.363134774299485,0.2982456614712888,33.93129642757751
2.144082713889129,11.903712383803626,-0.2490644545613887,16.293797420581075,4.537229882339647,7.513627347026175,5.5434190167285395,0.5535720292291193,28.595926371154178
2.880953470326819,12.263718076423675,0.8740774325530158,16.84328667717739,4.887829508100623,7.684149475669963,6.79304060516627,0.9482396251219697,23.66417753203288
3.7192298618180857,12.592583991051818,2.0633974333313274,17.310445685587982,5.375062290304844,7.874722296515653,8.070503006164058,1.4758826223180903,19.33959171674438
4.69607901151738,12.896995698207341,3.366044921298604,17.71685143451895,6.026113101736156,8.077139961895734,9.435134662058898,2.161886395497141,15.426786667967278
5.779705516715106,13.160387948018691,4.7383247773621875,18.05073825814012,6.821086256068025,8.27003763789726,10.847776644418845,2.983663801099254,12.021349209851806
6.9674526485092745,13.38010425018031,6.181645745320241,18.317968921361615,7.753259551698308,8.442239578999004,12.316110170249123,3.934860690786789,9.042170820087264
8.254809293327309,13.553880261656047,7.696006013600594,18.522556030366125,8.813612573054023,8.585204492945971,13.844755849167216,5.007571122907547,6.4168196357905884
9.679072244793527,13.682995761319495,9.329040917227497,18.670728519770208,10.029103572359558,8.695263002868781,15.484993865867013,6.2303692053266,4.014347088363593
11.189756160642634,13.759828124947592,11.027071504976579,18.757180794392767,11.35244081630869,8.762475455502418,17.185562670714965,7.557202050763803,1.8645579172675326
12.819927787341438,13.78374371647432,12.832032586718483,18.783729063836052,12.807822987964393,8.783758369112586,18.990821419452143,9.013995818833031,-0.13871091873019736
14.554673208393302,13.750429757569702,14.731631264605344,18.74729736101305,14.37771515218126,8.753562154126353,20.890531558780207,10.584818369098771,-2.0282135166522295
16.372648918417287,13.65687094012248,16.707748644732494,18.64562911961199,16.03754919210208,8.668112760632972,22.868584106979036,12.246781829653235,-3.842840473549387
18.06922933220701,13.518687740672968,18.545331684636906,18.495968780559174,17.59312697977711,8.541406700786762,24.711165069818144,13.806736114028944,-5.46400936576174
19.671422860782812,13.343796960220994,20.280920137230126,18.30650922973686,19.061925584335498,8.381084690705128,26.455594532643847,15.282837781902852,-7.0017382437030875
21.163840907012467,13.140741140102156,21.904043546492346,18.08564761570986,20.42363826753259,8.19583466449445,28.091872929632178,16.655062813112373,-8.513389316734234
22.571938288690674,12.910391835321214,23.44908417337326,17.83285210402673,21.694792404008087,7.987931566615696,29.655330187299743,17.940401081915248,-10.103634513437243
23.877128801875287,12.657849578734211,24.904545180112013,17.55115271523934,22.84971242363856,7.764546442229082,31.135430605795506,19.113274751446912,-11.857791001950943
25.060826242624138,12.388214903197207,26.2624237273259,17.241684124770412,23.859228757922377,7.534745681624003,32.52567639510054,20.144277979005114,-13.905398090943322
26.13125488053509,12.098643414222739,27.555300565784485,16.891564641024047,24.707209195285692,7.305722187421429,33.86288759968816,21.01695138254029,-16.54744013166109
27.098710374769325,11.777741068631027,28.854210075938052,16.45943101983417,25.3432106736006,7.096051117427882,35.23078225914762,21.678179365963576,-20.554607133353144
27.935240757937937,11.40748383330989,30.321651582077273,15.801234324454171,25.5488299337986,7.013733342165608,36.84476859385475,21.93409599183093,-28.508045849829735
28.54846411374961,10.886967950412636,33.122861732302276,12.905602743380323,23.974066495196944,8.86833315744495,41.0209466219583,24.49404376832135,-66.18862361268854
28.226999799110708,10.354640327605797,30.532116596320794,5.917700329000912,25.92188300190062,14.791580326210681,49.198209259329374,31.271085418328397,-152.54683724800898
27.67148921216171,10.148748002347336,29.00804792959412,5.330697484258569,26.3349304947293,14.966798520436104,50.81919427715053,31.691947850738927,-164.49563765630793
27.18019129929938,10.033931891861634,28.15286231918298,5.129453215480361,26.20752027941578,14.938410568242908,51.69658428542256,31.83359294961743,-168.78248562376956
26.99999999999999,10.000000000000004,27.880378099742924,5.0781167830297935,26.119621900257055,14.921883216970214,51.9343286293098,31.91155596405587,-169.85874138800273
